itemNum,Name,StackSize,IsUntradable,PriceVendor,PriceSell,CanBeHq,LevelEquip,ave_cost,regSaleVelocity,ave_NQ_cost,nqSaleVelocity,ave_HQ_cost,hqSaleVelocity
17035,"""Tribunal Flooring""",1,0,5158,150,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17036,"""Pendant Lamp Planter""",1,0,33818,150,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17037,"""Authentic Broken Heart Chair (Right)""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17038,"""Authentic Broken Heart Chair (Left)""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17039,"""Authentic Paramour Bed""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17040,"""Authentic Thorne Dynasty Mantelshelf""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17041,"""Authentic Egg Floor Lamp""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17042,"""Authentic Senor Sabotender Trophy""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17043,"""Authentic Flame of Passion""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17044,"""Authentic Eastern Cherry Tree""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17045,"""Authentic Felt Mat""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17046,"""Authentic Archon Egg Tower""",1,1,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17047,"""Crystalscape Tank Trimmings""",999,0,967,7,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17048,"""Red Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17049,"""Blue Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17050,"""Yellow Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17051,"""Green Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17052,"""Orange Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17053,"""Purple Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17054,"""White Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17055,"""Black Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17056,"""Pink Cherry Blossoms""",999,0,152,4,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17057,"""Woad Whisper Canyon Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17058,"""Summerford Farms Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17059,"""Grey Fleet Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17060,"""Hidden Falls Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17061,"""Gullperch Tower Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17062,"""Navigator Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17063,"""Ship Graveyard Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17064,"""Camp Skull Valley Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17065,"""Tidegate Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17066,"""Camp Bronze Lake Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17067,"""Thalaos Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17068,"""Floating City of Nym Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17069,"""Camp Overlook Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17070,"""U'Ghamaro Mines Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17071,"""Hermit's Hovel Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17072,"""Carline Canopy Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17073,"""Lancers' Guild Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17074,"""Bannock Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17075,"""Haukke Manor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17076,"""Guardian Tree Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17077,"""Rainbow Bridge Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17078,"""Seedbed Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17079,"""Buscarron's Druthers Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17080,"""South Shroud Landing Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17081,"""Urth's Gift Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17082,"""Quarrymill Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17083,"""Ixali Logging Grounds Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17084,"""Fallen Neurolink Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17085,"""Alder Springs Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17086,"""Castrum Marinum Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17087,"""Vesper Bay Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17088,"""Black Brush Station Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17089,"""Gate of Nald Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17090,"""Burning Wall Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17091,"""Golden Bazaar Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17092,"""Thal's Respite Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17093,"""Nald's Reflection Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17094,"""Zahar'ak Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17095,"""Sagolii Desert Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17096,"""Sunken Temple of Qarn Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17097,"""Minotaur Malm Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17098,"""East Watchtower Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17099,"""Ceruleum Pipeline Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17100,"""Bluefog Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17101,"""Raubahn's Push Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17102,"""Abandoned Amajina Mythril Mine Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17103,"""Nail Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17104,"""Observatorium Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17105,"""Frozen Fang Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17106,"""Holy See of Ishgard Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17107,"""Boulder Downs Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17108,"""Fury's Gaze Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17109,"""Snowcloak Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17110,"""Camp Dragonhead Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17111,"""Steel Vigil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17112,"""Castrum Centri Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17113,"""Crystal Tower Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17114,"""Rathefrost Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17115,"""Keeper of the Lake Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17116,"""La Thagran Checkpoint Watercolor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17117,"""Mark of the Twelve Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17118,"""Sahagin Landbase Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17119,"""Isles of Umbra Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17120,"""Jijiroon's Trading Post Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17121,"""Gabineaux's Bower Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17122,"""Hanging Barbs Watercolor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17123,"""Buscarron's Druthers Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17124,"""Ixali Logging Grounds Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17125,"""Hyrstmill Watercolor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17126,"""Silver Bazaar Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17127,"""Coffer & Coffin Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17128,"""Bonfire Watercolor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17129,"""Burgundy Falls Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17130,"""Sunken Temple of Qarn Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17131,"""Natalan Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17132,"""Whitebrim Front Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17133,"""Crystal Tower Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17134,"""Tangle Oil Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17135,"""Singing Shards Watercolor Painting""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17136,"""Jijiroon's Trading Post Illustration""",999,0,1000,30,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17137,"""Oriental Chocobo Stable""",1,0,2,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17138,"""Makai Choker of Fending""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17139,"""Makai Bracelet of Fending""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17140,"""Makai Earring of Fending""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17141,"""Makai Ring of Fending""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17142,"""Makai Choker of Slaying""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17143,"""Makai Bracelet of Slaying""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17144,"""Makai Earring of Slaying""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17145,"""Makai Ring of Slaying""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17146,"""Makai Choker of Aiming""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17147,"""Makai Bracelet of Aiming""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17148,"""Makai Earring of Aiming""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17149,"""Makai Ring of Aiming""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17150,"""Makai Choker of Healing""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17151,"""Makai Bracelet of Healing""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17152,"""Makai Earring of Healing""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17153,"""Makai Ring of Healing""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17154,"""Makai Choker of Casting""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17155,"""Makai Bracelet of Casting""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17156,"""Makai Earring of Casting""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17157,"""Makai Ring of Casting""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17158,"""The Belt of the Golden Wolf""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17159,"""The Belt of the White Night""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17160,"""The Belt of the Makai Monk""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17161,"""The Belt of the Makai Mark""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17162,"""The Belt of the Silver Wolf""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17163,"""The Belt of the Makai Guide""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17164,"""The Belt of the Makai Prayer""",1,1,34897,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17165,"""Tarnished Fanged Wolf""",1,1,35640,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17166,"""Tarnished Makai Fists""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17167,"""Tarnished Darkness""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17168,"""Tarnished White Night""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17169,"""Tarnished Makai Bow""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17170,"""Tarnished Silver Wolves""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17171,"""Tarnished Hell Light""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17172,"""Tarnished Makai Hand Mortar""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17173,"""Tarnished Mado Staff""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17174,"""Tarnished Mado Brush""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17175,"""Tarnished Mado Chronicle""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17176,"""Tarnished Makai Chronicle""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17177,"""Tarnished Mado Sphere""",1,1,53460,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17178,"""Divine Beast Shield""",1,1,17820,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17179,"""Tarnished Face of the Golden Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17180,"""Tarnished Body of the Golden Wolf""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17181,"""Tarnished Hands of the Golden Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17182,"""Tarnished Legs of the Golden Wolf""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17183,"""Tarnished Feet of the Golden Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17184,"""Tarnished Face of Undying Twilight""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17185,"""Tarnished Body of Undying Twilight""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17186,"""Tarnished Hands of Undying Twilight""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17187,"""Tarnished Legs of Undying Twilight""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17188,"""Tarnished Feet of Undying Twilight""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17189,"""Tarnished Face of Pressing Darkness""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17190,"""Tarnished Body of Pressing Darkness""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17191,"""Tarnished Hands of Pressing Darkness""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17192,"""Tarnished Legs of Pressing Darkness""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17193,"""Tarnished Feet of Pressing Darkness""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17194,"""Tarnished Face of the White Night""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17195,"""Tarnished Body of the White Night""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17196,"""Tarnished Hands of the White Night""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17197,"""Tarnished Legs of the White Night""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17198,"""Tarnished Feet of the White Night""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17199,"""Tarnished Face of the Silver Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17200,"""Tarnished Body of the Silver Wolf""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17201,"""Tarnished Hands of the Silver Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17202,"""Tarnished Legs of the Silver Wolf""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17203,"""Tarnished Feet of the Silver Wolf""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17204,"""Common Makai Mauler's Facemask""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17205,"""Common Makai Mauler's Oilskin""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17206,"""Common Makai Mauler's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17207,"""Common Makai Mauler's Leggings""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17208,"""Common Makai Mauler's Boots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17209,"""Common Makai Manhandler's Facemask""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17210,"""Common Makai Manhandler's Jerkin""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17211,"""Common Makai Manhandler's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17212,"""Common Makai Manhandler's Quartertights""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17213,"""Common Makai Manhandler's Longboots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17214,"""Common Makai Marksman's Eyepatch""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17215,"""Common Makai Marksman's Battlegarb""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17216,"""Common Makai Marksman's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17217,"""Common Makai Marksman's Slops""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17218,"""Common Makai Marksman's Boots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17219,"""Common Makai Markswoman's Ribbon""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17220,"""Common Makai Markswoman's Battledress""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17221,"""Common Makai Markswoman's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17222,"""Common Makai Markswoman's Quartertights""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17223,"""Common Makai Markswoman's Longboots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17224,"""Common Makai Sun Guide's Circlet""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17225,"""Common Makai Sun Guide's Oilskin""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17226,"""Common Makai Sun Guide's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17227,"""Common Makai Sun Guide's Slops""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17228,"""Common Makai Sun Guide's Boots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17229,"""Common Makai Moon Guide's Circlet""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17230,"""Common Makai Moon Guide's Gown""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17231,"""Common Makai Moon Guide's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17232,"""Common Makai Moon Guide's Quartertights""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17233,"""Common Makai Moon Guide's Longboots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17234,"""Common Makai Priest's Coronet""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17235,"""Common Makai Priest's Doublet Robe""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17236,"""Common Makai Priest's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17237,"""Common Makai Priest's Slops""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17238,"""Common Makai Priest's Boots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17239,"""Common Makai Priestess's Headdress""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17240,"""Common Makai Priestess's Jerkin""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17241,"""Common Makai Priestess's Fingerless Gloves""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17242,"""Common Makai Priestess's Skirt""",1,1,49005,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17243,"""Common Makai Priestess's Longboots""",1,1,29403,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL
17244,"""Sunburst Helm of Fending""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17245,"""Sunburst Cuirass of Fending""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17246,"""Sunburst Gauntlets of Fending""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17247,"""Sunburst Plate Belt of Fending""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17248,"""Sunburst Breeches of Fending""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17249,"""Sunburst Sabatons of Fending""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17250,"""Sunburst Headgear of Maiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17251,"""Sunburst Corselet of Maiming""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17252,"""Sunburst Armguard of Maiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17253,"""Sunburst Tassets of Maiming""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17254,"""Sunburst Brais of Maiming""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17255,"""Sunburst Leg Guards of Maiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17256,"""Sunburst Headgear of Striking""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17257,"""Sunburst Corselet of Striking""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17258,"""Sunburst Armguards of Striking""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17259,"""Sunburst Tassets of Striking""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17260,"""Sunburst Brais of Striking""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17261,"""Sunburst Leg Guards of Striking""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17262,"""Sunburst Hat of Aiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17263,"""Sunburst Acton of Aiming""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17264,"""Sunburst Sleeves of Aiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17265,"""Sunburst Ringbelt of Aiming""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17266,"""Sunburst Culottes of Aiming""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17267,"""Sunburst Thighboots of Aiming""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17268,"""Sunburst Hat of Scouting""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17269,"""Sunburst Acton of Scouting""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17270,"""Sunburst Sleeves of Scouting""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17271,"""Sunburst Ringbelt of Scouting""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17272,"""Sunburst Culottes of Scouting""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17273,"""Sunburst Thighboots of Scouting""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17274,"""Sunburst Hat of Healing""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17275,"""Sunburst Acton of Healing""",1,1,86575,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17276,"""Sunburst Sleeves of Healing""",1,1,51945,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
17277,"""Sunburst Corset of Healing""",1,1,33056,0,0,60,NULL,NULL,NULL,NULL,NULL,NULL
